Documento;Palavra;TF-IDF
00465;TESTING;3.883623530906448
00465;AUGUST;6.003887067106539
00465;ASPECTS;3.518980417318539
00465;SUPPORT;3.170673723050323
00465;SOURCES;4.212127597878484
00465;NEGATIVE;3.2106790576640223
00465;PROPOSED;3.7013019741124933
00465;EXOCRINE;3.0081547935525483
00465;HETEROZYGOTE;3.190476350346503
00465;HOMOZYGOTE;4.394449154672439
00465;ESTABLISHED;3.883623530906448
00465;CRITICAL;4.90527477843843
00465;RESEARCH;3.3412992400810864
00465;PRESENTS;4.057976918051226
00465;HOPED;5.716204994654758
00465;ROLE;2.8683928511773895
00465;RELIABILITY;5.156589206719335
00465;EVALUATION;3.6685121512895025
00465;PERFORMED;3.1512556371932217
00465;ASSESS;4.269286011718433
00465;EVALUATE;3.924445525426703
00465;CURRENTLY;4.1067670822206574
00465;RECOMMENDATIONS;5.493061443340548
00465;FACETS;5.716204994654758
00465;COUNTRY;5.716204994654758
00465;LEADS;4.704604082976278
00465;ART;6.409352175214703
00465;SUMMARIZES;6.409352175214703
00465;COMMITTEE;5.716204994654758
00465;ABROAD;7.102499355774649
00465;CONTROVERSY;6.409352175214703
00465;COMPRISES;7.102499355774649
00465;CLINICIANS;6.409352175214703
00465;RESEARCHERS;7.102499355774649
00465;SETTINGS;6.409352175214703
00466;CYSTIC;0.1327086858730592
00466;FIBROSIS;0.12989310447289548
00466;PATIENTS;0.5330179353603528
00466;SIGNIFICANTLY;2.1680254226439573
00466;COMPARED;2.0335951535544172
00466;CONTROL;1.7697805625092797
00466;NORMAL;1.1676051601550612
00466;SUBJECTS;2.1825184299465237
00466;CHILDREN;1.3435975818973682
00466;VALUES;2.366300907380153
00466;ACTIVITY;1.9550048789611958
00466;JEJUNAL;5.493061443340548
00466;CF;1.2026020021921573
00466;THREE;2.204659555823737
00466;STUDY;1.8660573929446995
00466;ALSO;1.8346411967113208
00466;MALABSORPTION;3.3648297374912803
00466;WHEREAS;3.0771476650394995
00466;COMPONENT;3.883623530906448
00466;OBTAINED;2.3751115370623084
00466;AMINO;4.212127597878484
00466;OBSERVED;2.1188927340663124
00466;REDUCED;3.0771476650394995
00466;STUDIES;2.2349649053190666
00466;LESS;2.4020189899822326
00466;LABELED;4.394449154672439
00466;ACTIVITIES;3.4915814431304244
00466;FOLLOWING;3.3412992400810864
00466;GLUTEN;5.023057814094813
00466;INTESTINAL;3.231298344866758
00466;ACIDS;3.5761388311584876
00466;INDUCED;3.464913196048263
00466;SUGGESTS;3.518980417318539
00466;UPTAKE;4.394449154672439
00466;BIOPSIES;5.023057814094813
00466;DEFINITE;5.310739886546594
00466;ENTEROPATHY;6.003887067106539
00466;DETERMINATIONS;4.90527477843843
00466;LACTASE;5.156589206719335
00466;HYDROLASE;6.003887067106539
00466;DISACCHARIDASE;5.716204994654758
00466;ALA;7.102499355774649
00466;PHE;6.409352175214703
00466;HYPOLACTASIA;7.102499355774649
00466;LYSINE;6.003887067106539
00466;PHENYLALANINE;7.102499355774649
00466;CYCLOLEUCINE;7.102499355774649
00467;CYSTIC;0.1327086858730592
00467;FIBROSIS;0.12989310447289548
00467;PATIENTS;0.5330179353603528
00467;STUDIED;2.1537394653964808
00467;ACTIVITY;1.9550048789611958
00467;ADULTS;3.0081547935525483
00467;FIRST;2.6251625412964423
00467;INCREASED;1.8767526820614475
00467;WITHIN;2.812039914626258
00467;CHRONIC;2.1608569331653444
00467;MALES;4.5375499983131125
00467;DAILY;4.5375499983131125
00467;PROBLEMS;3.2106790576640223
00467;BASIS;3.1135153092103742
00467;PATIENT;2.0273255405408217
00467;PHYSICAL;3.464913196048263
00467;FUTURE;3.6685121512895025
00467;SPECIFIC;2.4973291697865574
00467;INCLUDE;3.3648297374912803
00467;LEADING;4.704604082976278
00467;INVOLVEMENT;3.095166170542178
00467;GREATER;2.70805020110221
00467;FUNCTION;2.219697433188278
00467;BODY;3.3412992400810864
00467;YOUNG;3.3183097218563877
00467;HOWEVER;2.2903150004022312
00467;RELATIONSHIPS;4.90527477843843
00467;TREATING;5.310739886546594
00467;MOTHER;4.617592705986649
00467;FOUR;2.8258332367585934
00467;APPEARED;4.1580603766082085
00467;APPEARANCE;4.329910633534867
00467;FAMILIES;3.518980417318539
00467;EMOTIONAL;4.704604082976278
00467;AWARENESS;5.023057814094813
00467;ISOLATION;4.799914262780603
00467;STRAIN;4.394449154672439
00467;DISTURBANCE;4.5375499983131125
00467;ALTERED;4.011456902416333
00467;SOURCES;4.212127597878484
00467;RESULTING;4.212127597878484
00467;PHYSICIAN;4.011456902416333
00467;IDENTIFIED;4.1067670822206574
00467;SEVEN;3.2738579592855537
00467;COMMUNICATION;4.799914262780603
00467;PSYCHOLOGICAL;4.704604082976278
00467;DEATH;4.1067670822206574
00467;ILLNESS;4.1067670822206574
00467;REPEATED;3.924445525426703
00467;DISTORTED;6.003887067106539
00467;FIND;4.269286011718433
00467;TWENTY;4.704604082976278
00467;MENTAL;5.716204994654758
00467;STRENGTHS;5.716204994654758
00467;IMPACT;5.493061443340548
00467;SEXUALITY;6.409352175214703
00467;HOME;5.023057814094813
00467;INDEPENDENCE;6.003887067106539
00467;EVALUATE;3.924445525426703
00467;ALLOW;5.156589206719335
00467;CAUSING;4.799914262780603
00467;STRESS;5.023057814094813
00467;ADOLESCENTS;4.394449154672439
00467;CONCERNS;5.716204994654758
00467;STERILITY;5.493061443340548
00467;ENCOURAGEMENT;6.003887067106539
00467;OUTSIDE;6.003887067106539
00467;PHYCHOLOGICAL;7.102499355774649
00467;GLANCE;7.102499355774649
00467;ADEQUATELY;5.493061443340548
00467;IMAGES;7.102499355774649
00467;DENIAL;7.102499355774649
00467;STRAINED;7.102499355774649
00467;INTERPERSONAL;7.102499355774649
00467;CONFLICTS;7.102499355774649
00467;UPBRINGING;7.102499355774649
00467;GUIDELINES;6.003887067106539
00467;FATHER;6.409352175214703
00467;ASSISTING;7.102499355774649
00467;INTERESTS;7.102499355774649
00467;STRESSING;6.003887067106539
00467;EMPHASIZING;6.409352175214703
00467;DISCUSSIONS;7.102499355774649
00467;ANTICIPATION;7.102499355774649
00467;INTERPATIENT;6.409352175214703
00468;CYSTIC;0.1327086858730592
00468;FIBROSIS;0.12989310447289548
00468;CLINICAL;1.7601651038098378
00468;ACCOMPANIED;4.46344202615939
00468;PANCREATIC;2.0985530498291896
00468;OLD;3.295836866004329
00468;ALSO;1.8346411967113208
00468;MALABSORPTION;3.3648297374912803
00468;PATIENT;2.0273255405408217
00468;THIRD;4.1067670822206574
00468;ANOTHER;3.7352035257881746
00468;RAPID;3.6059917943081685
00468;SEVERE;2.85400411372529
00468;DISCUSSION;4.704604082976278
00468;CHILD;2.8398194787333333
00468;DETERIORATION;4.394449154672439
00468;NEUROLOGIC;6.003887067106539
00468;DEFICIENCY;2.7330515033076273
00468;MASS;4.394449154672439
00468;LESION;5.023057814094813
00468;HEMORRHAGE;5.156589206719335
00468;DUE;2.5381511643068126
00468;LESIONS;4.1067670822206574
00468;HOSPITAL;3.3412992400810864
00468;SUGGEST;2.4296705213127425
00468;DISORDER;3.388927289070341
00468;PROBABLY;2.943616272414977
00468;FAT;3.518980417318539
00468;VITAMIN;3.6685121512895025
00468;MONTH;4.057976918051226
00468;SECONDARY;3.2106790576640223
00468;INTRACRANIAL;5.716204994654758
00468;WHITE;3.883623530906448
00468;ADMITTED;4.704604082976278
00468;MASSIVE;4.617592705986649
00468;SUGGESTS;3.518980417318539
00468;MALE;3.924445525426703
00468;OCCURS;3.8066624897703196
00468;LEFT;4.394449154672439
00468;NERVE;5.716204994654758
00468;PATHOLOGIC;4.1067670822206574
00468;ACQUIRED;4.799914262780603
00468;CONTRALATERAL;6.003887067106539
00468;VIA;4.90527477843843
00468;BLEEDING;5.156589206719335
00468;COMA;6.409352175214703
00468;TRANSFERRAL;7.102499355774649
00468;ARGUES;6.409352175214703
00468;COAGULOPATHY;7.102499355774649
00468;PALSY;7.102499355774649
00468;HEMIPARESIS;7.102499355774649
00468;CEREBRAL;6.409352175214703
00468;HEMISPHERE;7.102499355774649
00468;UNCAL;7.102499355774649
00468;HERNIATION;7.102499355774649
00470;CYSTIC;0.1327086858730592
00470;FIBROSIS;0.12989310447289548
00470;ELEVATED;2.8258332367585934
00470;RESULTS;1.7601651038098378
00470;INDICATE;3.190476350346503
00470;SODIUM;2.943616272414977
00470;HETEROZYGOTES;2.4973291697865574
00470;TWO;1.673153726820208
00470;CONTROLS;2.132686056198648
00470;TEST;2.0149030205422647
00470;CONTENT;3.132207442222527
00470;SWEAT;2.1972245773362196
00470;PROTEIN;2.384000484479554
00470;HIGHER;2.3489091646682843
00470;MAY;1.3723995728010743
00470;PATIENT;2.0273255405408217
00470;EXCLUDED;4.704604082976278
00470;POSITIVE;2.591639849257799
00470;WOULD;2.7330515033076273
00470;FINDINGS;2.4775265424903776
00470;LED;3.844402817753167
00470;DETERMINATION;4.1067670822206574
00470;WITHOUT;2.507379505640059
00470;CHILD;2.8398194787333333
00470;CHARACTERISTIC;3.518980417318539
00470;STATE;3.3183097218563877
00470;HIGH;2.282217790169612
00470;PERHAPS;3.8066624897703196
00470;CHLORIDE;2.959364629383116
00470;HOWEVER;2.2903150004022312
00470;SYMPTOMS;2.912844613748223
00470;MECONIUM;2.758693933920965
00470;ALBUMIN;3.5471512942852352
00470;CONCLUDE;4.1067670822206574
00470;APPEAR;3.7013019741124933
00470;LEAD;4.1067670822206574
00470;SECOND;3.388927289070341
00470;IONS;4.704604082976278
00470;IDENTIFICATION;4.617592705986649
00470;HETEROZYGOTE;3.190476350346503
00470;USEFUL;3.231298344866758
00470;RECORDED;4.90527477843843
00470;ABNORMALITY;3.170673723050323
00470;THREEFOLD;6.003887067106539
00470;US;3.967005139845499
00470;MAJORITY;3.967005139845499
00470;HETEROZYGOUS;3.6685121512895025
00470;COMPLETELY;4.799914262780603
00470;FALSE;3.770294845599445
00470;LITERATURE;3.8066624897703196
00470;EXPLAIN;4.1580603766082085
00470;MARRIED;6.003887067106539
00470;COUPLE;7.102499355774649
00470;HOMOZYGOSITY;7.102499355774649
00470;BROMIDE;6.003887067106539
00470;UNCONDITIONALLY;7.102499355774649
00470;HOMOZYGOTIC;6.409352175214703
00470;HETEROZYGOSITY;5.716204994654758
00471;CYSTIC;0.1327086858730592
00471;FIBROSIS;0.12989310447289548
00471;PATIENTS;0.5330179353603528
00471;CONCENTRATIONS;2.392969154462315
00471;SIGNIFICANTLY;2.1680254226439573
00471;CONTROL;1.7697805625092797
00471;CORRELATED;3.3412992400810864
00471;NORMAL;1.1676051601550612
00471;COLLECTED;4.212127597878484
00471;VALUES;2.366300907380153
00471;SODIUM;2.943616272414977
00471;CF;1.2026020021921573
00471;FOUND;1.4893712493865785
00471;STUDY;1.8660573929446995
00471;COLLECTION;4.5375499983131125
00471;INCREASED;1.8767526820614475
00471;SWEAT;2.1972245773362196
00471;CONDITION;3.2523517540645903
00471;SIGNIFICANT;1.8346411967113208
00471;HIGHER;2.3489091646682843
00471;OBTAINED;2.3751115370623084
00471;RELATIONSHIP;3.4136199016607125
00471;CHLORIDE;2.959364629383116
00471;BODY;3.3412992400810864
00471;HOWEVER;2.2903150004022312
00471;ELECTROLYTE;3.5761388311584876
00471;SHOWED;2.4203681286504293
00471;SAMPLES;2.8683928511773895
00471;COMPOSITION;3.518980417318539
00471;RATES;3.7352035257881746
00471;EXCRETION;3.464913196048263
00471;SITE;4.212127597878484
00471;WHOLE;3.3412992400810864
00471;FASHION;5.310739886546594
00471;HIGHLY;4.1580603766082085
00471;INTEREST;4.057976918051226
00471;STIMULATION;4.057976918051226
00471;COMPARE;4.704604082976278
00471;IONTOPHORESIS;4.704604082976278
00471;UNDERTAKEN;4.5375499983131125
00471;THERMAL;5.493061443340548
00471;PHYSIOLOGY;4.799914262780603
00471;ENVIRONMENTAL;5.310739886546594
00471;PILOCARPINE;4.5375499983131125
00471;DERMATOLOGY;7.102499355774649
00471;LOCALLY;6.003887067106539
00471;ARM;6.409352175214703
00471;PATCH;7.102499355774649
00472;CYSTIC;0.1327086858730592
00472;FIBROSIS;0.12989310447289548
00472;PATIENTS;0.5330179353603528
00472;ONE;1.5730702682632254
00472;DISEASE;1.1570787471680737
00472;PERIOD;2.8978067363836826
00472;EARLY;2.758693933920965
00472;YEARS;2.132686056198648
00472;DIAGNOSIS;2.0590742388554024
00472;PRESENTED;3.1135153092103742
00472;FEMALES;4.617592705986649
00472;CONTRAST;3.388927289070341
00472;MEAN;2.467770367545013
00472;THERAPY;2.340325420976893
00472;COURSE;3.518980417318539
00472;POSSIBLE;2.4485390056171252
00472;DIAGNOSED;3.5761388311584876
00472;PRIOR;4.46344202615939
00472;PRESENT;1.9667009187243871
00472;INCLUDE;3.3648297374912803
00472;PULMONARY;1.9667009187243871
00472;INVOLVEMENT;3.095166170542178
00472;GREATER;2.70805020110221
00472;FACTORS;2.85400411372529
00472;MANAGEMENT;3.2523517540645903
00472;PROGNOSIS;3.6685121512895025
00472;CARE;3.518980417318539
00472;IMPROVING;5.156589206719335
00472;MORBIDITY;4.5375499983131125
00472;MORTALITY;4.1067670822206574
00472;NONE;3.518980417318539
00472;SPECIALIZED;5.310739886546594
00472;IMPROVED;3.4389377096450024
00472;EASY;5.493061443340548
00472;SUBSTANTIAL;4.90527477843843
00472;COMPREHENSIVE;4.90527477843843
00472;EXTENSIVE;4.1067670822206574
00472;CONTRIBUTING;5.310739886546594
00472;MINIMUM;4.704604082976278
00472;DIED;3.7352035257881746
00472;IRREVERSIBLE;5.716204994654758
00472;FOLLOW;4.011456902416333
00472;ANTIMICROBIAL;5.023057814094813
00472;SURVIVORS;6.409352175214703
00472;DISABLED;7.102499355774649
00472;AGGRESSIVE;5.493061443340548
00472;ACCESS;7.102499355774649
00477;CYSTIC;0.1327086858730592
00477;FIBROSIS;0.12989310447289548
00477;ANALYSIS;2.8829916505985422
00477;ONE;1.5730702682632254
00477;NORMAL;1.1676051601550612
00477;WELL;2.366300907380153
00477;PATIENT;2.0273255405408217
00477;GENETIC;2.6026896854443837
00477;DETERMINE;3.231298344866758
00477;PROVIDE;3.4915814431304244
00477;CHILD;2.8398194787333333
00477;DECREASED;2.8683928511773895
00477;PARTICULARLY;3.636763452974922
00477;PRESUMABLY;4.617592705986649
00477;SYMPTOMS;2.912844613748223
00477;APPROPRIATE;4.011456902416333
00477;COUNSELING;4.704604082976278
00477;IMPORTANT;2.943616272414977
00477;MODERATELY;4.90527477843843
00477;PHYSICIAN;4.011456902416333
00477;LATE;4.269286011718433
00477;MALE;3.924445525426703
00477;ONSET;4.617592705986649
00477;EXERCISE;4.394449154672439
00477;EMPHASIZE;5.023057814094813
00477;TOLERANCE;4.90527477843843
00477;COMPENSATED;6.003887067106539
00477;SEMEN;6.409352175214703
00477;FATHERED;6.409352175214703
00477;FERTILITY;5.156589206719335
00477;APPEARING;5.716204994654758
00477;MANIFESTED;6.003887067106539
00477;OBLIGATION;7.102499355774649
00478;CYSTIC;0.1327086858730592
00478;FIBROSIS;0.12989310447289548
00478;PATIENTS;0.5330179353603528
00478;ONE;1.5730702682632254
00478;PANCREATIC;2.0985530498291896
00478;YEAR;2.8398194787333333
00478;ARTICLE;3.7352035257881746
00478;REPORTS;3.464913196048263
00478;YEARS;2.132686056198648
00478;OLD;3.295836866004329
00478;PERSON;5.156589206719335
00478;DIAGNOSIS;2.0590742388554024
00478;SECRETIONS;3.0771476650394995
00478;WELL;2.366300907380153
00478;MAY;1.3723995728010743
00478;CASE;2.8829916505985422
00478;REPORT;3.0249619118689295
00478;MADE;2.9753649707295575
00478;OBSTRUCTION;3.170673723050323
00478;SHWACHMAN;4.057976918051226
00478;BLACK;4.90527477843843
00478;WOMAN;5.310739886546594
00478;DEFICIENCY;2.7330515033076273
00478;GASTROINTESTINAL;3.5471512942852352
00478;STATE;3.3183097218563877
00478;DUE;2.5381511643068126
00478;PART;3.464913196048263
00478;GLANDS;3.095166170542178
00478;VOLVULUS;5.310739886546594
00478;ABDOMINAL;4.269286011718433
00478;APPEARANCE;4.329910633534867
00478;MUCUS;3.1135153092103742
00478;INTESTINAL;3.231298344866758
00478;PAIN;4.46344202615939
00478;EXOCRINE;3.0081547935525483
00478;HIGHLY;4.1580603766082085
00478;PRODUCTION;3.6059917943081685
00478;APPENDIX;5.716204994654758
00478;HISTOLOGIC;5.493061443340548
00478;AMOUNT;3.8066624897703196
00478;MASSES;6.003887067106539
00478;LITERATURE;3.8066624897703196
00478;RECURRENT;3.924445525426703
00478;COPIOUS;5.716204994654758
00478;INTUSSUSCEPTION;5.716204994654758
00478;VISCOUS;5.716204994654758
00478;FIRMLY;5.716204994654758
00478;UNMARRIED;7.102499355774649
00478;PRONE;5.156589206719335
00478;HOLSCLAW;6.409352175214703
00480;CYSTIC;0.1327086858730592
00480;FIBROSIS;0.12989310447289548
00480;PATIENTS;0.5330179353603528
00480;USING;2.411151473545505
00480;RESULTS;1.7601651038098378
00480;LOW;2.5807107787256087
00480;MEASURED;2.5807107787256087
00480;CONTROLS;2.132686056198648
00480;SWEAT;2.1972245773362196
00480;ACID;2.2583122693160576
00480;RATE;2.812039914626258
00480;HIGH;2.282217790169612
00480;PH;3.3183097218563877
00480;FUNCTION;2.219697433188278
00480;RATES;3.7352035257881746
00480;ALKALINE;4.1580603766082085
00480;SECRETION;2.8398194787333333
00480;INDICATOR;5.023057814094813
00480;ABNORMALITY;3.170673723050323
00480;POPULATIONS;4.394449154672439
00480;FAVOUR;5.493061443340548
00480;FLUORESCENCE;5.310739886546594
00480;DUCTAL;5.716204994654758
00480;UMBELLIFERONE;7.102499355774649
00480;ONES;6.003887067106539
00480;PATHOMECHANISM;7.102499355774649
00481;CYSTIC;0.1327086858730592
00481;FIBROSIS;0.12989310447289548
00481;SERUM;1.6687773522204092
00481;USING;2.411151473545505
00481;TISSUE;3.190476350346503
00481;NORMAL;1.1676051601550612
00481;CHILDREN;1.3435975818973682
00481;DISEASE;1.1570787471680737
00481;ACTIVITY;1.9550048789611958
00481;NORMALLY;4.269286011718433
00481;RESULT;2.959364629383116
00481;INVESTIGATED;2.943616272414977
00481;CELLS;2.340325420976893
00481;SURFACE;3.883623530906448
00481;FACTOR;2.569899862621393
00481;FOLLOWED;3.883623530906448
00481;MAY;1.3723995728010743
00481;EFFECTS;2.613862986042509
00481;FINDINGS;2.4775265424903776
00481;CHANGES;2.467770367545013
00481;RAPID;3.6059917943081685
00481;OBSERVED;2.1188927340663124
00481;LUNG;2.3489091646682843
00481;LEADING;4.704604082976278
00481;PATHOGENESIS;3.3648297374912803
00481;RABBIT;3.924445525426703
00481;CILIATED;4.5375499983131125
00481;EPITHELIUM;3.967005139845499
00481;EXPLANTED;6.409352175214703
00481;CAUSE;2.8683928511773895
00481;DYSFUNCTION;4.057976918051226
00481;SUGGEST;2.4296705213127425
00481;FACTORS;2.85400411372529
00481;ELECTRON;4.46344202615939
00481;MICROSCOPY;5.023057814094813
00481;VITRO;3.6685121512895025
00481;MUCUS;3.1135153092103742
00481;DISTURBANCE;4.5375499983131125
00481;MECHANISM;3.7013019741124933
00481;CLEARANCE;4.057976918051226
00481;DISCHARGE;5.310739886546594
00481;OCCUR;3.5761388311584876
00481;EPITHELIAL;4.46344202615939
00481;CILIARY;3.231298344866758
00481;OCCURS;3.8066624897703196
00481;INCUBATION;4.269286011718433
00481;SUBSEQUENT;3.967005139845499
00481;SCANNING;4.90527477843843
00481;FINALLY;5.156589206719335
00481;GOBLET;4.329910633534867
00481;GRADUALLY;5.716204994654758
00481;SWELLING;5.493061443340548
00481;MUCOCILIARY;4.057976918051226
00481;CILIA;4.269286011718433
00481;INVOLVE;5.156589206719335
00481;STRUCTURAL;4.704604082976278
00481;EARLIEST;5.716204994654758
00481;POSTULATED;4.90527477843843
00481;SHEDDING;6.409352175214703
00481;SECRETING;6.003887067106539
00481;OPTICAL;7.102499355774649
00481;SEQUENCE;5.716204994654758
00481;ONTO;7.102499355774649
00481;DISRUPTION;6.409352175214703
00481;SYNCHRONIZED;7.102499355774649
00481;EXTENDS;7.102499355774649
00481;ENTANGLING;7.102499355774649
00481;CONTRIBUTORY;6.409352175214703
00482;CYSTIC;0.1327086858730592
00482;FIBROSIS;0.12989310447289548
00482;PATIENTS;0.5330179353603528
00482;NUMBER;2.6026896854443837
00482;ADDITION;3.0594480879400985
00482;NORMAL;1.1676051601550612
00482;METHOD;2.4873788389333895
00482;ACTIVITY;1.9550048789611958
00482;SCREENING;2.812039914626258
00482;HEALTHY;2.8829916505985422
00482;TEST;2.0149030205422647
00482;COULD;2.2984783110413924
00482;DETECTED;2.9916254916013374
00482;USED;2.2583122693160576
00482;TESTS;2.439060261662582
00482;BLOOD;2.527788377271266
00482;PRESENCE;2.591639849257799
00482;ADDITIONAL;3.5471512942852352
00482;MAY;1.3723995728010743
00482;POSITIVE;2.591639849257799
00482;RAPID;3.6059917943081685
00482;PROVIDE;3.4915814431304244
00482;OBSERVED;2.1188927340663124
00482;REDUCED;3.0771476650394995
00482;SINCE;2.4873788389333895
00482;INCLUDING;3.2106790576640223
00482;STUDIES;2.2349649053190666
00482;NEWBORN;3.518980417318539
00482;DETECTION;3.0420563452282297
00482;WATER;3.5761388311584876
00482;BABIES;4.329910633534867
00482;MECONIUM;2.758693933920965
00482;ALBUMIN;3.5471512942852352
00482;SIMPLE;3.6685121512895025
00482;TESTING;3.883623530906448
00482;DISTINGUISHED;4.799914262780603
00482;BASED;3.295836866004329
00482;NEGATIVE;3.2106790576640223
00482;NOTED;3.3412992400810864
00482;FALSE;3.770294845599445
00482;POSITIVES;5.493061443340548
00482;INTRODUCTION;5.156589206719335
00482;INSTEAD;4.5375499983131125
00482;SPECIMEN;5.310739886546594
00482;MECONIUMS;6.003887067106539
00482;ALTERNATIVE;4.46344202615939
00482;LACTASE;5.156589206719335
00482;PROGRAMME;4.90527477843843
00482;VOGUE;6.409352175214703
00482;PREMATURITY;5.716204994654758
00482;CONTAMINATED;6.003887067106539
00482;DISTILLED;6.409352175214703
00482;LACTOSE;6.409352175214703
00483;CYSTIC;0.1327086858730592
00483;FIBROSIS;0.12989310447289548
00483;PROTEINS;3.5761388311584876
00483;CLINICAL;1.7601651038098378
00483;RESULTS;1.7601651038098378
00483;VALUE;3.1135153092103742
00483;BIRTH;3.4136199016607125
00483;DISEASE;1.1570787471680737
00483;POSSIBILITY;3.464913196048263
00483;SCREENING;2.812039914626258
00483;TWO;1.673153726820208
00483;TEST;2.0149030205422647
00483;DAYS;3.518980417318539
00483;TESTS;2.439060261662582
00483;RESULT;2.959364629383116
00483;STUDY;1.8660573929446995
00483;ROUTINE;3.8066624897703196
00483;SMALL;2.7330515033076273
00483;INFANTS;2.745790529085057
00483;WITHIN;2.812039914626258
00483;RATIO;3.2106790576640223
00483;WELL;2.366300907380153
00483;FAMILY;3.2523517540645903
00483;REPORT;3.0249619118689295
00483;HISTORY;3.5471512942852352
00483;POSITIVE;2.591639849257799
00483;FINDINGS;2.4775265424903776
00483;RELATIONSHIP;3.4136199016607125
00483;LEAST;3.170673723050323
00483;METHODS;3.231298344866758
00483;USUALLY;3.5761388311584876
00483;LITTLE;3.464913196048263
00483;THUS;2.8978067363836826
00483;HIGH;2.282217790169612
00483;FEEL;4.394449154672439
00483;INCLUDING;3.2106790576640223
00483;PERHAPS;3.8066624897703196
00483;VARIOUS;2.812039914626258
00483;STRIP;5.023057814094813
00483;MECONIUM;2.758693933920965
00483;ALBUMIN;3.5471512942852352
00483;MANIFEST;4.799914262780603
00483;APPARENT;3.5471512942852352
00483;SIGNS;4.1067670822206574
00483;NEGATIVE;3.2106790576640223
00483;PROPORTION;3.967005139845499
00483;ESTIMATION;4.90527477843843
00483;ILEUS;3.464913196048263
00483;WISH;4.46344202615939
00483;QUESTIONED;5.716204994654758
00483;FALSE;3.770294845599445
00483;CONCLUSIONS;5.493061443340548
00483;DRAW;5.716204994654758
00483;SEMIQUANTITATIVE;6.409352175214703
00483;EVALUATING;5.493061443340548
00483;FIGURES;5.156589206719335
00483;ELECTROIMMUNOASSAY;6.003887067106539
00483;BOEHRINGER;5.310739886546594
00483;MANNHEIM;5.310739886546594
00483;ILLUSTRATE;5.310739886546594
00483;SAY;6.409352175214703
00483;REVIEWS;5.310739886546594
00483;IMPORTANTLY;7.102499355774649
00483;ANTIRYPSIN;7.102499355774649
00483;RELIANCE;7.102499355774649
00483;PUT;5.493061443340548
00483;VALUELESS;6.409352175214703
00483;RECOGNISED;6.003887067106539
00483;DEFINITIVE;5.716204994654758
00484;CYSTIC;0.1327086858730592
00484;FIBROSIS;0.12989310447289548
00484;PATIENTS;0.5330179353603528
00484;SERA;2.812039914626258
00484;SERUM;1.6687773522204092
00484;DETERMINED;2.943616272414977
00484;ASSOCIATED;2.3751115370623084
00484;DISEASE;1.1570787471680737
00484;SALIVA;3.3412992400810864
00484;TEST;2.0149030205422647
00484;COULD;2.2984783110413924
00484;RESULT;2.959364629383116
00484;SEEMS;3.3648297374912803
00484;INCREASED;1.8767526820614475
00484;SWEAT;2.1972245773362196
00484;BASIC;3.3412992400810864
00484;LEVEL;3.0081547935525483
00484;CONCENTRATION;2.5381511643068126
00484;PRODUCED;3.2106790576640223
00484;TRACHEAL;3.770294845599445
00484;SUBSTANCE;4.46344202615939
00484;FACTOR;2.569899862621393
00484;POINT;3.844402817753167
00484;REFLECT;4.057976918051226
00484;MAY;1.3723995728010743
00484;WOULD;2.7330515033076273
00484;LIKE;3.2523517540645903
00484;LEAST;3.170673723050323
00484;CHANGES;2.467770367545013
00484;GENERALLY;3.6685121512895025
00484;DETERMINE;3.231298344866758
00484;ABNORMALITIES;2.8829916505985422
00484;INCLUDE;3.3648297374912803
00484;RABBIT;3.924445525426703
00484;SINCE;2.4873788389333895
00484;PERHAPS;3.8066624897703196
00484;DEFECT;2.6716825569313354
00484;ALTER;4.90527477843843
00484;STUDIES;2.2349649053190666
00484;FUNCTION;2.219697433188278
00484;BODY;3.3412992400810864
00484;EPITHELIUM;3.967005139845499
00484;CULTURE;3.0249619118689295
00484;MEDIUM;3.518980417318539
00484;INDISTINGUISHABLE;5.156589206719335
00484;EFFORT;5.310739886546594
00484;DISORDER;3.388927289070341
00484;CALCIUM;3.6059917943081685
00484;NATURE;3.7352035257881746
00484;MEMBRANE;3.2106790576640223
00484;CELLULAR;3.8066624897703196
00484;MECHANISM;3.7013019741124933
00484;RELATED;2.8829916505985422
00484;IMPORTANT;2.943616272414977
00484;RESPONSE;2.6026896854443837
00484;COMMON;2.785011242238338
00484;FLUIDS;3.967005139845499
00484;LOCAL;4.394449154672439
00484;ALTERATIONS;3.924445525426703
00484;IONS;4.704604082976278
00484;SECRETION;2.8398194787333333
00484;SYSTEM;2.943616272414977
00484;INVESTIGATIONS;3.967005139845499
00484;VIVO;4.329910633534867
00484;PHENOMENON;4.1067670822206574
00484;REPRESENTATIVE;5.716204994654758
00484;NECESSARILY;5.023057814094813
00484;INDUCED;3.464913196048263
00484;ROLE;2.8683928511773895
00484;CILIARY;3.231298344866758
00484;PRODUCTION;3.6059917943081685
00484;CHANGE;3.464913196048263
00484;RESPECT;4.704604082976278
00484;TEMPTING;6.409352175214703
00484;SPECULATE;5.156589206719335
00484;WHETHER;3.231298344866758
00484;PHYSIOLOGICAL;4.5375499983131125
00484;BIOASSAY;4.212127597878484
00484;NET;5.156589206719335
00484;IONIC;5.310739886546594
00484;GLANDULAR;5.156589206719335
00484;IMBALANCE;6.003887067106539
00484;MUCOCILIARY;4.057976918051226
00484;COFACTOR;6.409352175214703
00484;ULTRASTRUCTURAL;5.493061443340548
00484;MICROTUBULAR;6.409352175214703
00484;EXPLAIN;4.1580603766082085
00484;SUBSEQUENTLY;4.799914262780603
